OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
CEDEN,California State Water Resources Control Board,CEDEN--2145628953,Sample-Routine,Water,,2011-02-16,11:00:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.92,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628953,Sample-Routine,Water,,2011-02-16,11:00:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.83,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626936,Sample-Routine,Water,,2011-03-23,11:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.096,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626936,Sample-Routine,Water,,2011-03-23,11:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,6.25,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626936,Sample-Routine,Water,,2011-03-23,11:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.14,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635867,Sample-Routine,Water,,2011-04-19,09:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.77,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635867,Sample-Routine,Water,,2011-04-19,09:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.091,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635867,Sample-Routine,Water,,2011-04-19,09:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.67,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626970,Sample-Routine,Water,,2011-05-18,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.071,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626970,Sample-Routine,Water,,2011-05-18,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.75,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145626970,Sample-Routine,Water,,2011-05-18,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.95,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625059,Sample-Routine,Water,,2011-06-07,09:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.055,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625059,Sample-Routine,Water,,2011-06-07,09:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.99,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625059,Sample-Routine,Water,,2011-06-07,09:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.46,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634424,Sample-Routine,Water,,2011-07-14,13:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.68,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634424,Sample-Routine,Water,,2011-07-14,13:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.26,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634424,Sample-Routine,Water,,2011-07-14,13:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.12,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145629690,Sample-Routine,Water,,2011-08-10,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.84,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145629690,Sample-Routine,Water,,2011-08-10,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.13,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145629690,Sample-Routine,Water,,2011-08-10,10:20:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.55,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625848,Sample-Routine,Water,,2011-09-15,10:55:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.14,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625848,Sample-Routine,Water,,2011-09-15,10:55:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.15,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145625848,Sample-Routine,Water,,2011-09-15,10:55:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.11,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628740,Sample-Routine,Water,,2011-10-12,10:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.14,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628740,Sample-Routine,Water,,2011-10-12,10:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.98,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628740,Sample-Routine,Water,,2011-10-12,10:30:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.26,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632563,Sample-Routine,Water,,2011-11-14,09:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.093,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632563,Sample-Routine,Water,,2011-11-14,09:40:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.01,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635149,Sample-Routine,Water,,2011-12-27,12:00:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.076,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635149,Sample-Routine,Water,,2011-12-27,12:00:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.41,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635149,Sample-Routine,Water,,2011-12-27,12:00:00,PST,,,,,,,,,,,KHSA_Baseline_2011,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,3.76,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635118,Sample-Routine,Water,,2012-02-22,12:55:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.096,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635118,Sample-Routine,Water,,2012-02-22,12:55:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,3.56,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635118,Sample-Routine,Water,,2012-02-22,12:55:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.24,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634311,Sample-Routine,Water,,2012-03-21,13:30:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.82,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634311,Sample-Routine,Water,,2012-03-21,13:30:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.059,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634311,Sample-Routine,Water,,2012-03-21,13:30:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.9,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628297,Sample-Routine,Water,,2012-04-24,10:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.27,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628297,Sample-Routine,Water,,2012-04-24,10:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.76,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145628297,Sample-Routine,Water,,2012-04-24,10:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.077,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636177,Sample-Routine,Water,,2012-05-29,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.6,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636177,Sample-Routine,Water,,2012-05-29,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.75,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636177,Sample-Routine,Water,,2012-05-29,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.11,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636477,Sample-Routine,Water,,2012-06-27,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.67,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636477,Sample-Routine,Water,,2012-06-27,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.13,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145636477,Sample-Routine,Water,,2012-06-27,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,4.81,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635831,Sample-Routine,Water,,2012-07-25,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.16,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635831,Sample-Routine,Water,,2012-07-25,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.17,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145635831,Sample-Routine,Water,,2012-07-25,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.7,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632496,Sample-Routine,Water,,2012-08-21,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,6.13,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632496,Sample-Routine,Water,,2012-08-21,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.74,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632496,Sample-Routine,Water,,2012-08-21,14:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.23,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632116,Sample-Routine,Water,,2012-09-17,14:40:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.16,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632116,Sample-Routine,Water,,2012-09-17,14:40:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,5.08,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632116,Sample-Routine,Water,,2012-09-17,14:40:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,1.5,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634553,Sample-Routine,Water,,2012-10-17,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Nitrogen,Total,0.9,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,4056,CEDEN,SM 4500-N C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634553,Sample-Routine,Water,,2012-10-17,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,6.24,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145634553,Sample-Routine,Water,,2012-10-17,15:00:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.085,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,181,CEDEN,EPA 365.4,,CH2MHILL,1950-01-01,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2145632414,Sample-Routine,Water,,2012-11-28,14:45:00,PST,,,,,,,,,,,KHSA_Baseline_2012,,CEDEN-KR19645_KHSA,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Dissolved,3.83,mg/l,,Final,,Actual,,,,,,1,,0.5,m,,,,126,CEDEN,SM 5310 C,,CH2MHILL,1950-01-01,,,,,,STORET
